Date,Soil Moisture (10 cm) (%),Soil Moisture (20 cm) (%),Soil Moisture (30 cm) (%),Plant Age (years),Temperature (°C),Humidity (%),Rainfall (mm),Rain Status (0/1),Coconut Count
2010-04-30,34.538078238326676,47.92423017034285,33.60126092650607,4,27.780487483333392,67.97131923200108,2.6349418780157743,1,347
2010-05-31,34.3368504455692,46.253629771474834,25.931089725879737,6,33.51484449313994,72.18390782786652,0.0,0,331
2010-06-30,27.98754636912453,33.51609617201228,25.40757148260837,9,32.75160928528937,76.07270294307386,0.0,0,313
2010-07-31,25.63908414295879,36.48468720535461,48.74467380997993,1,28.939778289172434,65.30626213991683,0.0,0,276
2010-08-31,31.134966857812124,40.6211739727342,38.03846084809782,9,31.486950425330356,72.74890757435804,0.0,0,263
2010-09-30,32.41267958692222,31.281253733274696,57.991339855552944,2,30.125826268471364,69.17315918984741,0.0,0,250
2010-10-31,28.968236088113475,38.74826825322185,28.380603887308627,5,26.65370425513186,79.55425625651,1.7080758689784088,1,271
2010-11-30,37.83945028506737,35.76081445458494,50.37185951426295,9,33.521477478000115,71.18371759959697,0.0,0,268
2010-12-31,19.039948898950527,23.550623039797625,51.623791642733806,8,28.669578318169954,61.67795921257819,0.0,0,318
2011-01-31,16.856171483263644,23.11324125904222,53.452494188787796,3,31.589427939347427,65.451154976308,0.0,0,324
2011-02-28,22.639411483195644,35.529168070683035,38.368530666584405,4,33.079656892607574,67.36171275332428,0.0,0,328
2011-03-31,22.037740519309388,27.327011010922355,44.61231909069866,4,30.205705442991736,67.83543484024007,8.699121821725187,1,351
2011-04-30,30.852298626995974,49.539331081200984,29.83928703569049,5,34.76070586031904,65.13663149134118,0.0,0,336
2011-05-31,24.930688239155813,37.13960046299309,58.35936143777878,2,34.27561348819042,66.15448378728742,1.7627494790233411,1,333
2011-06-30,39.92925628564311,28.778266821189366,37.52247240446182,6,32.1112951800309,65.91276663559272,8.757592720130335,1,293
2011-07-31,35.295327673644465,42.25498141185979,50.79487091044578,8,29.643317447951528,65.06796215118746,0.0,0,270
2011-08-31,18.29525933743648,46.597687885068396,51.308791846099815,5,26.068852954890605,73.20237805992348,12.557581199985892,1,250
2011-09-30,28.08146282346643,21.353476358043785,57.67043525098004,7,32.45864238365333,75.89361151021615,0.0,0,250
2011-10-31,33.34054573219867,38.75080363430987,54.890571678407525,3,31.12158658943229,68.65946099679412,0.0,0,250
2011-11-30,32.55410821620781,35.396599274834564,55.52371223113033,9,25.86249171303965,78.73131223316012,0.0,0,259
2011-12-31,34.8000781532549,29.729409916267418,50.06575883621639,6,28.509220949656793,78.61058535348037,0.0,0,307
2012-01-31,27.32691774468935,27.968283729992446,49.65235347652455,7,27.389046956675767,60.83643247572931,0.0,0,332
2012-02-29,25.053278875721908,39.3168182531963,44.271465429480024,2,28.977289756227222,68.56227139494483,13.215695117685899,1,347
2012-03-31,37.325034059912426,41.575340721559385,45.47474567620377,8,34.39109220732689,64.99997470447664,0.0,0,340
2012-04-30,31.981175033106865,27.568368787305094,45.53560345864132,7,28.22901068577901,69.6254790365521,0.0,0,342
2012-05-31,19.959313496192532,48.849214769459124,42.90136390149161,8,31.329338804710446,68.39740743564542,0.0,0,324
2012-06-30,35.85338096025961,43.53516806888652,31.487389150264733,2,26.347857849174382,69.92150957001063,0.0,0,288
2012-07-31,38.31614293352919,38.148500394431125,48.08215203436045,5,30.569251023902066,62.16453293531097,0.0,0,290
2012-08-31,20.474253177645032,34.896494408054934,34.69492364591506,8,27.709632078712197,65.71253199367155,4.13654742637838,1,265
2012-09-30,15.797119880214803,22.28299966942323,34.58702047204663,3,30.460499318827658,71.80626344650138,0.0,0,250
2012-10-31,16.19499274144373,25.744802297924068,30.85554829976025,1,31.7194388584865,69.1896660210033,0.0,0,256
2012-11-30,22.770752525687367,49.52722150404947,54.11153492807864,4,25.15643295307434,78.67717591571478,12.16584907745276,1,277
2012-12-31,17.33218461804921,42.163340867557935,58.59708413747318,3,30.055858311843977,68.26406761193718,0.0,0,279
2013-01-31,36.88024511120064,35.36633050430854,39.152755049340165,2,32.00817962638679,78.53613418220081,0.0,0,322
2013-02-28,28.871672924978924,43.88557845301611,25.131869309268655,3,25.234590217211544,66.58833314748885,8.099336447761972,1,336
2013-03-31,36.16385806163507,23.824991800159573,28.25606311593135,3,28.92526198417827,65.82768772041464,0.0,0,339
2013-04-30,27.536185496041817,35.62486191622225,40.69284274010518,9,26.20340440243052,61.970745343354814,0.0,0,340
2013-05-31,16.391820373849388,43.92552220087658,30.39215785012268,4,26.00530358691836,69.9243895897985,0.0,0,342
2013-06-30,32.38721147944126,40.95906768295868,49.637756756474076,5,27.369803183889847,68.95950384277053,0.0,0,306
2013-07-31,28.359639105881577,44.97827039115157,39.064388999147226,7,27.485357439270928,66.0831050897093,0.0,0,269
2013-08-31,21.054897300328555,25.07173247401117,52.12004407636846,6,27.548032660316956,75.44518329306396,0.0,0,262
2013-09-30,19.466570133477575,42.95997292803632,52.5212632147627,5,34.57313613191373,66.36326540845309,0.0,0,263
2013-10-31,33.960216019992615,26.74717911655467,27.681376749138963,8,28.3616533857958,65.80567354629521,0.0,0,265
2013-11-30,16.99472809085001,32.53908630759581,58.00194489871148,9,34.347989696735,76.8184768754692,0.0,0,275
2013-12-31,26.683932208290294,38.79456919912272,52.8325805285634,2,30.73653202988757,68.89610990117563,0.0,0,293
2014-01-31,15.445844754840582,36.234846773019754,28.097041349465492,1,27.651232614457395,69.9011189130917,0.0,0,331
2014-02-28,33.70086848353972,24.168797157467488,33.834483454179605,6,26.64734008887724,67.02711869309853,0.0,0,347
2014-03-31,32.70810122694925,31.03541543428403,44.434216291277906,5,29.93018208481503,75.71505447773465,0.0,0,358
2014-04-30,21.24690525413694,38.48652188882417,42.46054874038583,5,29.287251417514817,63.64670367156439,14.14028397472798,1,349
2014-05-31,20.20061406833122,30.131323241726733,53.33859903308256,1,29.412011022129324,74.32952525284334,0.0,0,335
2014-06-30,30.816925871033998,49.280417767963826,35.87103399883654,4,31.938806887083224,77.68414703658638,0.0,0,294
2014-07-31,21.27896003395714,38.126164395899124,55.79482168135506,9,31.511977120953464,77.12570256093525,0.0,0,288
2014-08-31,36.91052359011232,26.049656338006766,27.738473450300795,9,33.354861556432965,63.25304436379801,0.0,0,258
2014-09-30,28.002067080414598,44.90750578344155,39.6737237261638,8,25.500358364347566,61.38790629881084,12.059919524318193,1,270
2014-10-31,21.13261792647703,38.4568460840061,40.511302630063085,7,26.91773458293671,61.001290541865885,0.0,0,250
2014-11-30,21.16721074359993,40.85956848873154,39.33067781695582,2,25.56719953551738,60.58952704248895,2.756100544182725,1,292
2014-12-31,32.87690918444439,38.43923357163506,26.646366869516175,7,34.12485054230368,65.31948129308225,0.0,0,301
2015-01-31,38.72781142220617,49.95851957493154,33.239253709453436,8,28.780310622331953,60.162163937724266,0.0,0,318
2015-02-28,27.208372825108366,20.67709089720328,49.04245958710059,3,30.598931015359494,66.01838146330837,0.0,0,338
2015-03-31,20.80683411976252,36.044029307575045,31.9589985600268,6,25.86862907986183,74.03427268132191,0.0,0,346
2015-04-30,22.63314747583166,46.89714574907833,47.448763705316075,2,27.644042979296454,70.55248913677416,7.810169039825938,1,347
2015-05-31,28.72708056421807,37.48995439154947,39.05785940175331,9,32.7718590943961,65.70810580605684,0.0,0,330
2015-06-30,35.716678588339846,44.68664204880506,31.610456536699903,9,31.61653200467251,79.98992700837444,0.0,0,294
2015-07-31,32.41094481755533,24.938817396962456,30.203539729366373,6,26.044823953078346,64.7503224118812,0.0,0,274
2015-08-31,16.11425101781577,49.117199978820814,50.06220686968453,5,26.5091598271353,75.85354975589253,0.0,0,278
2015-09-30,25.949099099064213,30.649851231150606,27.539145454532814,9,33.251929348056905,66.09758714782414,0.0,0,267
2015-10-31,31.544767845363022,33.44684043578267,40.63106653873295,4,27.586817738014282,74.31125654664464,0.0,0,261
2015-11-30,35.88266152146126,29.5053483095099,50.37825933952898,1,27.069863030001194,78.36386316923407,12.246185456351347,1,275
2015-12-31,37.006294332042174,28.3981198907572,28.70845689704167,3,27.91223318578276,72.28367447969079,12.084372858847871,1,301
2016-01-31,30.593834609230818,20.16893938244161,31.521087178148672,5,28.6332447556901,70.02701987267491,0.0,0,331
2016-02-29,19.479491865633065,39.41210498776621,41.249532926351904,7,27.09775413779108,61.48217498600776,0.0,0,333
2016-03-31,17.37616146654214,48.516034235845,59.31450260814824,1,28.77968355641284,69.27351611546356,0.0,0,347
2016-04-30,22.20529921120265,24.809271185467065,44.05859525165778,2,31.982154534944726,72.47544381301705,0.0,0,326
2016-05-31,33.008072911964,35.8830722162383,38.842117666424954,7,33.32237941561228,65.69220529120355,0.0,0,328
2016-06-30,39.47324117542476,25.171714050071472,37.5119086222159,2,25.78274480729876,78.6682664089911,5.510675594865987,1,306
2016-07-31,25.459583442831786,33.225653381075475,47.19850818421399,9,25.337891509482485,71.86311991054268,0.0,0,270
2016-08-31,23.699216653880413,34.07181020663461,36.69477441566607,5,26.456287385254516,60.66875971122195,7.106711371398439,1,272
2016-09-30,17.891880591202913,48.38793479009246,50.66765301562327,2,27.48468524416742,72.85063670678733,0.0,0,250
2016-10-31,34.65732231490695,46.451675705487816,54.35440341032676,1,31.90701039499166,70.68055460769435,0.0,0,250
2016-11-30,30.520815819354823,46.729861239327946,42.366157413539035,2,33.71797771024663,63.117613950596116,0.0,0,277
2016-12-31,23.810898538164373,41.39050507201337,30.519626744082217,3,27.21123262889015,65.485237003178,0.0,0,310
2017-01-31,18.34853048500001,48.31366667623874,53.147101755422334,8,30.10739329506217,69.10030876928896,0.0,0,341
2017-02-28,26.148682633014346,26.739821003152144,50.44022481062322,6,27.629242476321473,67.5099724404144,0.0,0,338
2017-03-31,21.047644314793946,31.95506086411941,25.671051876246437,7,32.879409206729,64.55686376153001,0.0,0,360
2017-04-30,35.695715176654815,20.678133180776797,33.53449554881369,7,32.37227677249827,73.99426154308674,3.7694339381372814,1,342
2017-05-31,17.609286452070727,49.48064718773977,55.10867338421126,6,26.65172999518448,78.42867258048906,0.0,0,323
2017-06-30,26.773020660440885,47.535422684610566,38.547355968695264,3,33.02966301108567,68.54265062096782,3.579772848702888,1,308
2017-07-31,38.91427143630399,45.30437507376542,49.09308577850729,2,31.648077585802447,65.72361741595815,3.063860524684648,1,281
2017-08-31,15.463114418648896,33.13331815668707,25.756944736162783,8,26.9315775112098,73.3584894719217,0.0,0,250
2017-09-30,19.055888703514437,32.49048496389295,54.15437261444532,7,28.179598316596177,70.63911397566353,7.718340563120279,1,264
2017-10-31,26.96459331081934,40.97318616199094,57.26262315879841,5,26.95570647101523,72.83351420322992,0.0,0,270
2017-11-30,21.37509131252689,27.876506900600006,26.373856857484995,6,26.18054507260052,61.12549976222481,0.0,0,268
2017-12-31,24.817477833973534,37.332073104825255,43.02795316601248,3,28.87952168654892,63.19826490048255,0.0,0,303
2018-01-31,38.70133204632226,22.06252856266032,42.75879328457362,2,28.25707335086999,74.43297088503472,1.2124585052138388,1,329
2018-02-28,15.516085988644832,48.87050400314834,41.18244603271319,3,25.100711348322832,65.495805288436,0.0,0,345
2018-03-31,22.976874308018154,43.015379852109845,32.24206655711409,3,27.309416645987444,74.8700507155815,8.02662594223465,1,344
2018-04-30,34.518318250716746,26.450143048100855,50.047244269521684,6,34.6583877505833,78.83269704146737,0.0,0,336
2018-05-31,18.52259859219959,26.53713409446155,47.66845009491915,8,26.468016317539963,69.57987867278621,0.35971512798048433,1,324
2018-06-30,16.83953236224227,38.87340859736357,52.755360766895976,2,32.7906751435947,65.21266909514003,0.0,0,311
2018-07-31,28.867479414582895,37.2583878456425,29.580671671019047,4,26.383785625419183,74.96323598057393,7.097848428579191,1,280
2018-08-31,33.656372358755135,38.13838140515665,49.022831230253786,5,31.219626241309765,67.90713021722766,0.0,0,252
2018-09-30,26.436541164645547,35.53036004692872,54.113844143509425,6,31.703196339815428,72.84853146017154,13.972187210607595,1,257
2018-10-31,31.186173093781203,30.24521332052131,52.28517571014443,3,27.21647314617559,65.38980100266727,3.716453303298889,1,250
2018-11-30,19.935093343263564,37.26560650898372,57.38426245799375,7,32.25771046957777,73.14130365065891,0.0,0,286
2018-12-31,35.51241111644637,21.34120794256586,51.44008852177096,7,26.804238220813705,75.32051799038592,0.0,0,282
2019-01-31,25.534423530346373,43.81507736445849,41.269743129641824,8,27.56769515537913,60.69760611640055,0.0,0,321
2019-02-28,37.649728766230055,21.237509704151915,40.10777989645335,9,30.423589504923214,75.3679985789756,0.0,0,332
2019-03-31,27.55329102298831,20.600351708863244,33.84992425668956,2,25.381182451884918,69.76194031745655,10.709237420111325,1,337
2019-04-30,38.35091226647526,29.823216888622,29.7541349944643,1,32.84882983387794,64.00017842225495,0.0,0,354
2019-05-31,28.997079139424596,43.69020841378267,50.85817675275403,4,25.157359803735446,65.19104497329977,0.0,0,320
2019-06-30,17.080045412723376,28.801884343573544,55.723167951314466,7,30.96030160949801,69.20772351350081,0.0,0,303
2019-07-31,30.909317642739765,42.53819350813238,48.748097431954506,3,34.799861072871096,77.64333448942067,0.0,0,274
2019-08-31,24.109657753494623,20.363742502632345,33.721107403482826,1,31.036320998930666,78.32844378335068,0.0,0,261
2019-09-30,34.73109473380325,30.755228935860014,29.14208668012573,3,32.87250302669363,68.17482073516246,0.0,0,250
2019-10-31,34.74936898924584,44.456191326969495,27.965503915161126,7,30.91095380535614,70.07546887449269,9.724677813569471,1,250
2019-11-30,16.393388162535054,37.21884552504889,55.206007273759965,6,33.69352847922796,69.66622897394588,0.0,0,284
2019-12-31,25.008037062181998,30.994807374834902,44.58511946845557,6,33.06016504603069,73.85943587547335,0.0,0,295
2020-01-31,19.937157041300807,47.323937331466034,31.11043946367261,2,32.12188193674115,71.59559685138832,0.0,0,309
2020-02-29,27.407590087161914,32.551241153235424,52.24973466413658,8,30.548067582739478,68.45752936933557,0.0,0,339
2020-03-31,38.40365838580282,21.64714672732323,48.56870176604423,4,26.80387475967713,71.05006952523088,0.0,0,365
2020-04-30,39.76329762709545,44.052422505372824,51.189688708903134,4,26.002413702675913,74.35521089632462,10.229290065777553,1,351
