Maturity Stage (Days),Initial Moisture Level (%),Temperature (°C),Humidity (%),Current Moisture Level (%),Drying Time (hrs),Estimated Oil Yield (kg)
108,63.60669408825231,36.23587418471726,66.0813040313505,8.0,31.17372214350621,4.6000000000000005
100,54.73902878685766,35.89188105560295,74.29868144687956,8.0,28.32618154590331,4.6000000000000005
107,54.82402733333091,37.03933760270169,47.005631092702565,11.902957046584142,21.460535143373384,4.404852147670794
112,57.53222879540695,32.518151509502275,69.8439499228206,8.0,31.945977632765132,4.6000000000000005
97,55.244388092409565,33.60734693178361,56.72707188046262,8.0,26.256004750131773,4.6000000000000005
112,63.553644855944086,38.87579506575551,62.0854687440231,8.0,28.029841058618675,4.6000000000000005
109,69.54229338667903,32.26071551956346,78.67255568365616,8.0,42.95598246671469,4.6000000000000005
98,54.53896139597012,39.994825771981084,60.16592619890906,9.67183944591175,22.433560975029184,4.516408027704412
104,66.44548914510723,25.542794930377593,68.8957519947499,8.0,47.60877070309368,4.6000000000000005
118,60.2028804283903,25.492019264494548,63.71841384614436,8.0,40.75295182823495,4.6000000000000005
118,60.79200779008062,36.27614685252088,51.78684276683511,8.947027220834478,25.92249028462307,4.552648638958276
96,68.53160021244554,36.8960319090202,60.96812336625022,8.0,31.85948740738648,4.6000000000000005
105,51.205375433050925,38.94504239560008,52.80059511873663,11.289167572618467,19.95810393021623,4.435541621369077
110,65.26546817414376,32.09207619988289,65.42432848041577,8.0,36.04378630385169,4.6000000000000005
113,55.071864357618374,38.88494544802721,73.02607345293241,8.0,26.062442692872825,4.6000000000000005
119,57.04484056653725,33.542411699835014,69.96248941695988,8.0,30.69605469971361,4.6000000000000005
107,62.26326093814795,32.49356371975571,63.05692708951415,8.0,33.040283853625866,4.6000000000000005
103,67.76571182849433,32.36450785578335,72.52658944761905,8.0,39.59601524160249,4.6000000000000005
94,68.21823995291183,32.03755279773772,65.9556570852188,8.0,38.14158292954757,4.6000000000000005
105,68.22237370444294,28.965164528378157,59.554580302559735,8.0,39.861208182376785,4.6000000000000005
104,69.61482979736971,25.305277489331015,74.49024069388346,8.0,53.045372615601764,4.6000000000000005
118,52.24021920434899,36.71855066736294,45.80316639007076,11.840379025822024,20.199920089263482,4.4079810487088995
113,50.7860059720289,34.7156980893318,69.37653125724457,8.0,25.747368498139927,4.6000000000000005
101,51.259848406281606,29.74864401829959,57.24572125890559,8.0,27.292030089842754,4.6000000000000005
100,66.43545228840169,36.03153178124251,59.6563892830339,8.0,31.12186931213165,4.6000000000000005
106,63.596877151169295,27.79854435856586,69.62380574470538,8.0,41.868172687305304,4.6000000000000005
108,59.527774155841996,32.844497678787015,66.48080798784525,8.0,31.97946409723066,4.6000000000000005
105,68.70650679142614,31.229098438129157,58.441058017496886,8.0,36.88990963536512,4.6000000000000005
96,67.84143793836874,38.16180994838278,59.43316566892777,8.0,30.030327442826902,4.6000000000000005
105,50.28595193017951,25.277598065986865,60.85527546930191,8.0,32.452990452507706,4.6000000000000005
102,56.20605633095403,27.993651718825035,42.02128431994849,8.0,27.731182431030955,4.6000000000000005
104,53.642410555482854,39.28799793445331,79.94721402857073,8.0,26.418837072010692,4.6000000000000005
95,68.39651941366397,28.545362729640843,79.33668347319,8.0,47.88903815823048,4.6000000000000005
102,51.31893583290547,26.74692506246771,53.4027927972877,8.0,29.307193770566474,4.6000000000000005
106,66.8447287656725,37.38531104254816,75.1579151049154,8.0,34.47489370351028,4.6000000000000005
105,63.7968924914132,27.058222107090785,79.06096628540425,8.0,46.57401900349023,4.6000000000000005
97,66.98064216736164,38.04011489129695,54.486103744569256,10.279180305043027,28.350730931159305,4.486040984747849
105,68.63421504878332,25.89375512892602,51.75143784491061,8.0,41.696665597213624,4.6000000000000005
94,67.11556461085313,34.68910122954841,60.40705161164428,8.0,32.92635491545744,4.6000000000000005
115,57.00039911151652,36.730604928793724,54.603000898084304,8.159491623830512,24.420453743843005,4.592025418808475
118,60.22248565738332,35.820521074388196,76.77498723117313,8.0,32.34426334176085,4.6000000000000005
100,54.415018147646336,36.34041920535101,45.884665388759224,11.55169946568332,21.431659340981508,4.422415026715834
115,53.07032507277372,39.94266842203737,60.9089861667648,9.26888440476668,21.90072033400352,4.536555779761666
94,64.11453914735908,31.478525773167085,40.068184152037766,8.0,28.09768060109981,4.6000000000000005
113,59.87669363194456,38.83432703618663,76.25432456752648,8.0,29.514866038725156,4.6000000000000005
103,57.62634077155763,30.281535480932927,46.71877259053955,8.0,27.738513618513515,4.6000000000000005
110,55.668009751834646,31.842630161271167,61.30920511345321,8.0,29.159979668460796,4.6000000000000005
93,52.026005335638246,37.7716071179329,71.45836543753398,8.0,24.77475104302887,4.6000000000000005
105,56.780423234866795,37.61602050628992,76.99331243508232,8.0,28.819843325010908,4.6000000000000005
94,59.10522217409728,35.441690650164446,51.355915208676294,8.0,25.576316544608975,4.6000000000000005
101,61.00778253600034,35.15759437115733,62.071463948106015,8.0,29.57015352583546,4.6000000000000005
118,67.47718029453293,29.060173115416784,71.56542927925145,8.0,43.54119165322496,4.6000000000000005
112,65.80352105234857,37.04759042953113,56.882393227244386,8.0,29.183578586248604,4.6000000000000005
97,55.469854352098494,29.48379443067794,67.49677435384862,8.0,33.10537543745204,4.6000000000000005
95,59.85730996697781,26.666397153653286,58.75478044365353,8.0,37.01110454809942,4.6000000000000005
100,56.128719954797944,36.62687405721427,50.722532561499946,9.805457578480897,23.161631188158523,4.509727121075955
119,66.0734907422727,31.168646476302786,56.72061104172725,8.0,34.79736355761715,4.6000000000000005
92,56.765450437068644,36.5468640759955,47.351547740910284,11.300886821956652,22.732281807555996,4.434955658902168
106,66.87052138989998,31.485355248019637,69.15278503151637,8.0,38.988051486362615,4.6000000000000005
116,51.22128855404371,39.486885292259494,69.58385504783998,8.0,22.90632565104195,4.6000000000000005
109,52.56855755982335,38.84369958075775,47.22650502387873,13.523981572130275,19.522287993846536,4.323800921393486
103,51.39828186262089,32.50316181418158,71.72446879530776,8.0,28.442178837784457,4.6000000000000005
90,51.140338230748874,29.053026132466982,40.23030765202814,8.0,23.44675027239361,4.6000000000000005
104,63.35165092634896,25.359333761905646,49.121856202321936,8.0,37.861709071662865,4.6000000000000005
112,56.170672761538874,29.98127871555855,74.74821189996433,8.0,35.07558621016474,4.6000000000000005
115,58.32128915271685,35.95104102108782,70.68002941303044,8.0,29.56063397470576,4.6000000000000005
101,65.61173441697359,32.30379004738766,50.02313560864148,8.0,31.21734648666088,4.6000000000000005
105,55.79563778182366,36.74087282833016,70.16582987717196,8.0,27.35632978684335,4.6000000000000005
108,59.864217084719606,32.321300017722024,43.09346822632206,8.0,26.141846783919927,4.6000000000000005
99,61.447623242194304,25.569282071547054,45.94465500519434,8.0,35.09689508420338,4.6000000000000005
112,63.615617601211184,33.35568708364403,74.96194268910102,8.0,36.46218500395211,4.6000000000000005
102,56.80598243642059,31.900112979977536,54.891121262806095,8.0,28.08391272557185,4.6000000000000005
92,61.51981225702091,38.09138922230599,56.56423896936033,9.115466739886656,26.202172758567126,4.544226663005667
107,58.32386786373279,28.247797826049208,53.07504260238873,8.0,32.13519863689587,4.6000000000000005
91,64.7841877599662,26.797944551137018,58.3048093299132,8.0,40.16166642550699,4.6000000000000005
103,54.468194169874515,35.50544587849729,46.165506787001746,10.417962833808595,22.02511566803296,4.479101858309571
101,58.15753794263394,34.908232965532314,77.62748162040272,8.0,32.09154256499606,4.6000000000000005
112,53.62252961602202,37.11152279955446,49.960819092644485,10.612629188471793,21.504950213775114,4.4693685405764105
109,52.69755039836388,33.022717449623855,68.76788611023792,8.0,28.1324781058106,4.6000000000000005
93,58.415492451135265,33.880471038527595,58.113525761895616,8.0,28.153516851945305,4.6000000000000005
98,55.04877646734811,30.817055792333672,79.14711990141714,8.0,34.504835663183364,4.6000000000000005
110,64.18447133865811,36.53803797153552,66.47602745208034,8.0,31.343368941869603,4.6000000000000005
106,66.27915777091377,33.315893702923184,53.34322431274806,8.0,31.63602100537672,4.6000000000000005
106,67.84606970715643,27.13375919333166,69.84352703411409,8.0,46.257088957087696,4.6000000000000005
109,55.00854804973067,26.178513340585614,78.19376002039539,8.0,40.284390049531694,4.6000000000000005
107,66.05270635962015,25.39767196574056,44.570237124834776,8.0,37.82867135914399,4.6000000000000005
90,69.34017115917464,26.98916673720008,71.48961902333194,8.0,48.320645356176776,4.6000000000000005
104,56.9614085495894,29.484596881122187,63.064057077204815,8.0,32.856501813518264,4.6000000000000005
100,64.19153039085683,37.3346447074232,76.68999635415598,8.0,33.368694046093715,4.6000000000000005
105,69.67968417618125,30.77157061678107,66.15352463835004,8.0,40.743930196202726,4.6000000000000005
97,69.5408204528507,34.511224813257115,61.789030760804884,8.0,34.88511415859923,4.6000000000000005
103,59.96274057630344,30.18202460442115,71.97543301039455,8.0,36.74972525609733,4.6000000000000005
105,64.50078934845632,39.55275008329181,70.15019021654633,8.0,30.035878676668865,4.6000000000000005
103,50.53897390271139,33.99001669969337,41.31682860239758,10.539479989818403,19.999746956446494,4.47302600050908
105,67.93611471987901,30.853248196373112,69.13012149960699,8.0,40.499282347385424,4.6000000000000005
101,68.72845662310863,39.79792722161665,75.00471859434278,8.0,33.380761967811665,4.6000000000000005
118,68.28754589072219,26.742669498468622,65.0846741171097,8.0,45.40235596885675,4.6000000000000005
100,56.40925797038034,38.37366360647923,61.42028647369909,8.0,24.597868817311625,4.6000000000000005
102,63.09742641590533,28.39151123660218,43.08719729589435,8.0,31.613370915449085,4.6000000000000005
93,66.7253527188964,39.04914400976514,57.91635593436515,9.922593542419712,28.401379588238346,4.503870322879014
96,69.82305923015926,27.31752146121743,45.74471438192547,8.0,37.9194522609635,4.6000000000000005
110,66.73202090722977,33.37365836552727,72.82986439817294,8.0,37.827979925045604,4.6000000000000005
91,64.79467330440222,27.797799669235896,46.04565705446501,8.0,34.34100221722204,4.6000000000000005
108,54.114859490960846,38.890363097939634,75.93326599380163,8.0,26.13228627064902,4.6000000000000005
117,63.82681162544969,32.0102393468506,77.7381788787958,8.0,38.98635855750252,4.6000000000000005
90,69.87417632086662,29.53569286428569,48.39812279364328,8.0,36.073404297183984,4.6000000000000005
108,62.44193013241443,34.30258311898315,77.69311481192511,8.0,35.4660006770293,4.6000000000000005
91,51.61297212243945,38.626263029726125,68.91257984450779,8.0,23.496265468667648,4.6000000000000005
94,66.90609038409019,35.14536606263207,71.47967090113117,8.0,35.631473597581845,4.6000000000000005
118,53.15804676374092,32.844129453252485,66.49757614237451,8.0,28.030595993960766,4.6000000000000005
105,62.010378404773476,39.06356407507649,64.78320098624224,8.0,27.77293231298801,4.6000000000000005
115,52.8560471437922,30.24278677499091,75.139327776153,8.0,32.48112466968489,4.6000000000000005
90,58.5149927260282,31.343354840986976,78.57977182991664,8.0,36.26481905142364,4.6000000000000005
94,61.388058043238715,36.869818123429624,40.82795699557429,15.355965388801025,23.016046327218845,4.232201730559949
118,64.95359584457051,38.88542648586089,49.41648823610191,13.989919962798005,25.481837940886255,4.3005040018601
93,57.749504609857695,30.51840449957152,74.63837234164498,8.0,35.55631566211153,4.6000000000000005
107,62.070100393317986,25.405259358517608,46.454564040861335,8.0,35.92480125118453,4.6000000000000005
119,68.72777213406434,38.897629379552356,48.51569321195976,14.896123970626938,26.9158240817187,4.255193801468653
115,64.91548020347663,37.51818522020805,55.38119977603297,8.962945610883772,27.97626729629643,4.551852719455812
106,55.040735469381,34.28788462831763,50.19172788260601,8.0,24.054887265904725,4.6000000000000005
118,64.06807232802458,30.326874680731983,71.43356663282816,8.0,39.2884384567133,4.6000000000000005
113,65.13135583506384,39.13193617884707,40.20885158823815,19.035658152180126,23.04784884144186,4.048217092390994
115,56.6465591052823,31.836700913982572,50.07887815596264,8.0,26.76113608780291,4.6000000000000005
107,63.83643030009303,29.754255373186307,58.72187153687238,8.0,35.704547032157066,4.6000000000000005
106,65.5022009632596,35.59778143713203,69.98812074330267,8.0,33.91859357204076,4.6000000000000005
100,50.272035018912575,26.535478241217085,78.0690264702504,8.0,35.70330281786275,4.6000000000000005
94,64.39464035266968,28.718582946942615,52.24456742938731,8.0,35.136064453398674,4.6000000000000005
116,50.1150459487355,25.62481628302122,58.12990268672915,8.0,31.09999930195487,4.6000000000000005
115,50.49733844550587,31.2509071244301,44.27861629614172,8.0,22.436254204324392,4.6000000000000005
116,57.278889148803074,26.04370117068712,74.57135143403562,8.0,41.24909555617062,4.6000000000000005
113,62.22224572168584,39.57476982213981,74.3551231384485,8.0,29.81678637492584,4.6000000000000005
111,53.896175389792866,30.74036597710212,53.31222149253003,8.0,26.993376467472483,4.6000000000000005
119,63.287074796976896,32.49982097231473,79.15598596893884,8.0,38.449901493129744,4.6000000000000005
94,60.27031099594027,34.77049272479247,42.17512106517377,11.772068569384544,24.249121213277864,4.411396571530773
113,60.54472501866941,39.34812479168152,51.091524893280926,13.296241339329434,23.62424183966999,4.335187933033528
111,50.90778722941248,26.558097950094243,40.816114736654676,8.0,25.67675379851443,4.6000000000000005
97,56.288609650390995,38.70976095523485,52.11590975222407,11.70392831413227,22.292340668129363,4.414803584293387
109,50.56373137788181,35.66163063653527,70.43830554358439,8.0,25.155976572610395,4.6000000000000005
103,66.7242970817206,27.045612378070764,40.5411354087618,8.0,34.40368738627712,4.6000000000000005
90,69.93704402414087,38.92525648374211,48.28713514060257,15.19970102003046,27.368671502055207,4.2400149489984775
100,65.06027026791418,33.428479253878265,63.273836641608625,8.0,33.8364555771163,4.6000000000000005
119,58.1329922920942,36.46817383522327,75.06456115533506,8.0,30.08721039968219,4.6000000000000005
92,67.79733639239846,31.530003033410622,62.382982646101425,8.0,37.2989348245882,4.6000000000000005
107,55.811497686856065,26.675018960155917,44.111767525937395,8.0,29.519540299721246,4.6000000000000005
91,67.15447965171592,36.347584551012126,54.15192350149833,8.0,29.663160846127173,4.6000000000000005
112,56.820267773059676,33.1132700417725,74.16042268178636,8.0,32.034600872596506,4.6000000000000005
113,63.23320637503113,37.50309876993998,51.19063335536319,11.072740666105396,26.080232854462867,4.44636296669473
104,57.24035129377746,26.52197694108598,40.77695616995117,8.0,29.49367664769229,4.6000000000000005
101,62.34626963033072,36.994548566191796,44.116842200440566,13.95495743902115,24.195656095654783,4.302252128048943
106,59.43086093587286,27.01414880256598,76.20349384660973,8.0,42.04766983737811,4.6000000000000005
91,53.29150830045953,36.27633302584812,65.29489440132171,8.0,25.190774961599008,4.6000000000000005
113,58.59344618240133,26.777670031658293,65.61540188246703,8.0,38.22744029126923,4.6000000000000005
107,69.06014626706836,28.236869923952007,72.20416138075319,8.0,46.24505825109712,4.6000000000000005
92,69.36422628179884,39.703385101274236,47.49983735221141,16.621853729422114,26.37118627618836,4.168907313528894
96,68.03773615033116,35.939697757117955,72.63661030133417,8.0,35.851561349934975,4.6000000000000005
112,54.49065249790469,39.773228020597756,66.04282430620785,8.0,23.737290268663774,4.6000000000000005
111,69.64107042967936,32.319608377921654,54.7143618889399,8.0,34.9500966758551,4.6000000000000005
103,56.1167932554287,31.120435565540355,60.50102194248771,8.0,29.898909763697315,4.6000000000000005
110,61.90576971094515,39.13099355027492,59.63815952385545,9.04370067272739,26.43103451910888,4.547814966363631
112,58.05403843775065,34.30387367256172,48.36500356159055,8.0,25.11739637146027,4.6000000000000005
100,54.456491979843406,35.28202339309708,57.75547058623435,8.0,24.829633277474827,4.6000000000000005
102,50.896284020716315,36.857865334269555,76.404837773483,8.0,25.744901674878488,4.6000000000000005
98,51.78445994518406,36.83412971693034,71.79886712874287,8.0,25.33674856787255,4.6000000000000005
110,67.92290825969334,28.997839937905418,78.07089598740407,8.0,46.31436683901667,4.6000000000000005
104,67.29065688149896,34.28810073754135,79.94706577178353,8.0,39.32306475565234,4.6000000000000005
103,65.69604395625842,35.68005030946283,70.55832565032283,8.0,34.11582156540872,4.6000000000000005
101,54.69009555893869,32.75239573330056,66.85684786590151,8.0,29.152372597430713,4.6000000000000005
112,51.04968155351822,32.43294888500484,51.6281510575043,8.0,23.606716188431683,4.6000000000000005
117,54.45942727825703,27.87247251086464,56.63675040371318,8.0,31.105938341564894,4.6000000000000005
92,59.23949672569414,29.062079790601203,68.68379828753925,8.0,36.61909863553382,4.6000000000000005
114,66.27093602005206,33.917197828687456,61.55144531325385,8.0,33.53862704060501,4.6000000000000005
96,64.7823719203143,34.08640670333974,56.105910658608636,8.0,30.93213765591277,4.6000000000000005
95,50.733272929856184,39.010674895274384,40.15904763325197,16.16640322091836,17.28343485446891,4.191679838954082
119,52.721838843939054,27.95885784994045,50.01164735338517,8.0,27.995540443948585,4.6000000000000005
103,60.030062165205095,26.52392956036216,41.63289163914619,8.0,31.4561755099159,4.6000000000000005
103,66.04645810180847,38.761556701276305,41.72866537107368,17.9683207792811,24.039068661263684,4.101583961035945
103,57.504567084796676,33.10714379301616,41.480110400503484,9.628521005564238,23.93802303961622,4.518573949721788
92,50.066274595940655,32.99325265387244,69.76488157268076,8.0,26.722461359207394,4.6000000000000005
119,63.529071642448734,30.44718270846319,51.37464890162107,8.0,32.35494837766253,4.6000000000000005
92,52.11723673669988,34.31326894815141,67.04655088181133,8.0,26.335579405074984,4.6000000000000005
115,57.700399776832526,25.82757304885365,42.657326724690805,8.0,31.202838147348523,4.6000000000000005
111,59.18577741299289,34.72638821629358,52.348399859240466,8.0,26.40029584129866,4.6000000000000005
91,52.141719007211236,37.8493706565319,68.76818635935861,8.0,24.23978439292957,4.6000000000000005
98,61.83883618159462,32.49401458895504,47.65353804435792,8.0,28.315114588651586,4.6000000000000005
104,58.80601584420931,38.77732003111321,50.742702554513954,12.608460976486853,23.09877743386123,4.369576951175658
105,69.63067167078543,35.77801129909071,75.84768554162197,8.0,37.9370874355917,4.6000000000000005
114,64.67196077834285,30.095923222556912,56.89071370717959,8.0,35.22399365347822,4.6000000000000005
109,67.60646627679445,31.089739422769902,40.55745222987107,8.0,30.3835515822082,4.6000000000000005
118,68.19193223636407,31.04182611886996,74.40456403158608,8.0,42.21486311393404,4.6000000000000005
98,59.446558144733245,27.915421471386438,77.77564946064248,8.0,41.209588849815596,4.6000000000000005
116,53.08090279866519,37.02675681129897,58.81200472523242,8.0,23.184182747504646,4.6000000000000005
94,53.78082578203895,33.35445938162135,52.43381441133795,8.0,24.604305459357832,4.6000000000000005
96,69.14866768167431,36.64341642033083,77.76317167355741,8.0,37.31081830569916,4.6000000000000005
104,55.34136362978253,25.15623416727534,65.27933657105179,8.0,37.96510905333315,4.6000000000000005
117,65.01329918581922,27.715163431394757,43.82991698912714,8.0,33.778324996952136,4.6000000000000005
112,63.45039778116721,36.132842491219876,76.28328923495704,8.0,33.91458225315299,4.6000000000000005
96,64.02657095862547,25.194503036649284,61.085749517218844,8.0,43.22994120121762,4.6000000000000005
110,53.901876933901306,28.266978051593895,49.633553139539615,8.0,28.313576361485243,4.6000000000000005
96,63.12544528818337,25.52296585047494,53.506404373363026,8.0,39.12246783231857,4.6000000000000005
100,50.062348235141954,38.9587528712929,60.87857474853686,8.163300968307823,20.949523633417066,4.591834951584609
101,58.347361071676126,34.150291177201744,64.78524633867403,8.0,29.6146374652349,4.6000000000000005
119,67.87394290169942,35.35469798345001,60.1227590839508,8.0,32.63667147474712,4.6000000000000005
94,60.11434125231963,28.972787403326013,45.728323999883706,8.0,30.133215459180306,4.6000000000000005
101,69.83977314922275,29.61874351588978,64.92296822597224,8.0,41.990025645768625,4.6000000000000005
106,63.92138383340861,27.271846218902343,41.5165193966847,8.0,32.839831020614156,4.6000000000000005
104,68.99931602907274,39.11352997378801,69.51378831537696,8.0,32.617751093527424,4.6000000000000005
102,55.35107780180293,33.103281321406484,70.71215122795681,8.0,30.216757715384322,4.6000000000000005
115,63.934365312949936,32.87318853874766,61.65606519295249,8.0,33.247366564269996,4.6000000000000005
104,54.43516705291097,39.806799468201675,59.512186149147155,9.723563655115825,22.355801698897572,4.513821817244209
93,64.17661496119152,38.80746684592111,40.42901786341264,18.360724727996548,22.907945116597485,4.081963763600173
106,56.36577479632169,37.50395425296619,78.28351804576725,8.0,28.951428637511686,4.6000000000000005
93,53.58009963899879,39.914527047321876,55.113873699053954,11.568195280534951,21.00595217923192,4.421590235973253
115,63.19581394740014,25.273843687370547,78.76387288321672,8.0,49.211536649371595,4.6000000000000005
104,58.37880367145207,29.840084189966912,67.53349544015933,8.0,34.725419989876556,4.6000000000000005
115,55.76664518281615,37.55647534439645,60.40994740173318,8.0,24.574583435218496,4.6000000000000005
111,54.43912602248526,25.7334574534618,69.43957804571752,8.0,37.72004538136753,4.6000000000000005
117,58.42179640487352,28.200548960526977,64.85757492080185,8.0,35.93837558290363,4.6000000000000005
111,63.553488028182116,28.818503949087887,68.12196796777059,8.0,39.84819216733995,4.6000000000000005
91,54.03865240453992,31.31896844575747,77.41527792679314,8.0,32.77741563520326,4.6000000000000005
110,55.62840082112412,33.074840347614256,46.414708172468096,8.0,24.296828210955216,4.6000000000000005
107,50.43240302736633,28.764665578496192,73.92422487429297,8.0,31.99134931935143,4.6000000000000005
103,67.04245371275928,34.48462337117802,61.36267212256452,8.0,33.3669570662529,4.6000000000000005
112,61.73075291724029,33.92667373884538,40.743745083813046,11.430937963519277,25.149907476860506,4.428453101824036
107,59.6591665236746,33.48825680328636,42.19508797750745,9.881941609727313,24.888612456973643,4.505902919513635
107,59.630509012580546,33.7348659194851,62.407224322382824,8.0,30.10645985384408,4.6000000000000005
110,68.05596428524223,29.138760071394415,69.31723841140393,8.0,43.03544706230072,4.6000000000000005
105,68.2907612218053,27.757805398601164,59.59228319979881,8.0,41.65658504237476,4.6000000000000005
116,67.07904656653125,35.39419550194443,52.325509099472946,8.0,29.889826579684307,4.6000000000000005
113,69.35434401291985,38.373447161629066,69.69555158922475,8.0,33.49118866401581,4.6000000000000005
116,68.88428169205491,38.3353085785377,44.738823153112676,16.221686985825777,26.331297353114568,4.188915650708711
110,50.42938001937638,28.709524141202586,74.19923571454432,8.0,32.121636543254084,4.6000000000000005
97,54.249572667201555,37.100173608903965,48.54166286560625,11.254398414847678,21.49758712617694,4.437280079257616
114,66.66000585776297,39.404677590171815,63.018960160319146,8.0,29.44310986246535,4.6000000000000005
118,50.952334695859086,39.90541021602101,53.3325109430297,12.024520150493906,19.46390727268259,4.398773992475305
101,61.80308702956875,32.56108441634347,72.12312378913981,8.0,35.313786554789324,4.6000000000000005
95,53.88092136332318,27.2048626608397,72.0709387494679,8.0,36.02764924725551,4.6000000000000005
96,55.784919578591136,26.319903944418755,59.26957930177539,8.0,34.71713507431261,4.6000000000000005
103,62.62022129532212,39.06052966032694,73.3930033219819,8.0,30.195617189816026,4.6000000000000005
100,54.150406603224944,33.666253597229435,42.06269427127486,9.979891268988872,22.085257667118036,4.501005436550557
117,66.87876738960972,25.38791676565168,69.7859631728217,8.0,48.61559683201837,4.6000000000000005
98,67.92684151117395,32.08662273341192,63.241528750836615,8.0,37.011880633416986,4.6000000000000005
114,66.35672890706833,28.473827927449527,47.28855522343088,8.0,34.89352836734878,4.6000000000000005
112,62.550539830563906,30.727635617299754,65.66305752079103,8.0,35.93375693916326,4.6000000000000005
106,54.02191992011065,31.50584835917381,55.679449538690555,8.0,27.014824167703914,4.6000000000000005
92,61.89142859940249,25.760389243761853,44.038560289537465,8.0,34.42796046902724,4.6000000000000005
107,67.90148829132036,29.842293259923327,76.88787496676733,8.0,44.57215086740542,4.6000000000000005
113,65.79481554612588,37.63276166161744,75.52593672474757,8.0,33.73605621310621,4.6000000000000005
91,59.472357300008966,26.269753374825804,48.27775509661053,8.0,33.69855967962946,4.6000000000000005
98,63.34543595540659,28.228281023099854,45.31407453583824,8.0,32.70336672722551,4.6000000000000005
92,59.8081083977646,34.72580814531841,72.07975092979036,8.0,31.873301983446776,4.6000000000000005
90,65.78429633840135,30.407831294996942,41.586505002219454,8.0,30.45747644754125,4.6000000000000005
106,61.635506512778875,37.34968030316328,51.16323760674215,10.789568718560716,25.42296889710908,4.460521564071964
102,55.673761214780704,25.799625070760264,41.27574400637718,8.0,29.516132586895704,4.6000000000000005
110,68.75593937727827,31.43946445109428,54.564774368289235,8.0,35.36201906111197,4.6000000000000005
106,56.9468167068743,28.029092200457665,71.67534437782084,8.0,37.18399543133288,4.6000000000000005
98,62.96146805816501,33.17047907029756,42.69423506490358,9.20541798380254,26.878025037181235,4.539729100809874
96,51.13824366079308,39.977267618431455,67.29147501010314,8.0,22.1489859789142,4.6000000000000005
114,61.60797839482067,38.9343480889478,42.46881128222931,17.046474266621914,22.280752064099378,4.147676286668904
117,51.33769440655337,30.849302962345096,74.06028574741102,8.0,30.49939840449149,4.6000000000000005
115,65.79205663057732,33.80167456569779,58.452320407484386,8.0,32.44941194679112,4.6000000000000005
103,54.462202377367134,36.71924137742536,53.854404000440915,8.468427604134497,22.99688738661632,4.576578619793276
118,69.99937743047447,38.59981440190151,42.78427874479665,17.838540329911496,26.080418550281486,4.108072983504425
102,57.54479655620587,34.28114583687597,69.49125408331587,8.0,30.221560645770875,4.6000000000000005
118,64.34887459522615,29.525786431263548,75.33596968349326,8.0,41.85983833221129,4.6000000000000005
102,67.30261797163723,28.708638680482885,76.30181174400323,8.0,45.65716021960467,4.6000000000000005
107,69.15594120135364,34.363213743077345,68.19303409328377,8.0,36.81076228945718,4.6000000000000005
118,64.8917214020314,30.350796826222332,53.124650116152026,8.0,33.82824863196703,4.6000000000000005
111,55.1062873217689,29.21630926865933,57.52304592513808,8.0,30.338431986224748,4.6000000000000005
99,54.18598969534252,39.83242392546906,61.37366676191065,8.987483517108721,22.5992530891169,4.550625824144563
102,54.85877186693824,31.482763886132506,40.36673933233957,8.0,23.537737241192954,4.6000000000000005
112,63.075903500092224,37.90562158910851,58.257452942185736,8.022540080430701,27.52668170983076,4.598872995978465
111,58.73981761344265,34.42424216151781,48.99920830334314,8.0,25.53608315277258,4.6000000000000005
99,53.24152763154366,35.8060977070451,51.777626387860856,8.232396310939762,22.50456566030195,4.588380184453012
111,51.149881945688236,30.752613416902406,44.32336046611308,8.0,23.160871480742717,4.6000000000000005
91,67.71622626344674,27.174819113419016,79.16435790069465,8.0,49.671403446742005,4.6000000000000005
93,57.86236442055892,38.29264199433594,72.76434820455333,8.0,27.974855249301445,4.6000000000000005
98,65.30157904995453,30.121735496270833,51.858995997260074,8.0,33.90970714707009,4.6000000000000005
98,54.81734137785399,25.984717821017004,65.11579186178284,8.0,36.29624491102996,4.6000000000000005
106,66.28810139256109,38.49051021734953,47.999811814710135,14.345998590127081,25.971051401217004,4.282700070493646
119,65.31537572062845,27.146593439099412,45.45386815624448,8.0,35.26853222620028,4.6000000000000005
91,59.36585781362723,38.51356371362158,46.53990417794864,14.301234350669269,22.53231173147898,4.284938282466537
112,69.38120637841834,29.47982519197823,43.13878883884213,8.0,33.93744558885631,4.6000000000000005
116,62.996576769827854,39.916689068853024,52.34762365274123,13.642054251655239,24.677261259086308,4.317897287417238
112,60.43157535923419,39.177509436216035,64.17743045986322,8.0,26.74080004663495,4.6000000000000005
94,62.76864634274549,30.538222224010845,59.01925502278705,8.0,34.21602185423387,4.6000000000000005
91,54.05702588328338,34.58587332799615,45.3064462874938,9.636114557508463,22.21045566288746,4.518194272124577
108,65.43963605741729,37.60531417853572,68.64291242566279,8.0,31.713363533659088,4.6000000000000005
110,61.20256944463007,37.44113578503032,48.08623409883135,12.42055869291265,24.39100537585871,4.378972065354367
93,55.20769412810546,38.51615453469343,76.45177835743043,8.0,27.12269606570456,4.6000000000000005
116,56.85375119640417,30.72427267989938,70.3312883492011,8.0,33.48365979547188,4.6000000000000005
108,69.78270977548586,33.70006667033199,42.222107393296,10.60757184191904,29.587568966783408,4.469621407904048
99,67.19070611145973,31.243110378123422,47.05129324280775,8.0,32.176487508635965,4.6000000000000005
